mood,sleep,food,stress,sessionID_x,userID,real_stress,user_sessionID,participantID,sessionID_y,Dsubj_perf_oo,Ssubj_perf_oo,subj_perf_no,subj_RT_no,Dsubj_RT_oo,Ssubj_RT_oo,OKubj_RT_no,OKDsubj_RT_oo,OKSsubj_RT_oo,NOKubj_RT_no,NOKDsubj_RT_oo,NOKSsubj_RT_oo,medianRT,Dsubj_optout_oo,Ssubj_optout_oo,HRopt_,SO_HRopt,SO_HRopt_,DHL_oo,DHR_oo,Dsigma_oo,SHL_oo,SHR_oo,Ssigma_oo,no_bias,no_sigma,HmiddleDO,HmiddleSO,risk_av,DoverConf,SoverConf,real_OK_NO_RT,real_OK_DO_RT,real_OK_SO_RT,real_NOK_NO_RT,real_DO_RT,real_SO_RT
0.52,0.59,0.55,0.41,15,3058,0.5900000000000001,3058_15,3058,15,87.21988795518207,79.95798319327731,77.5,0.992624614209486,1.0820033132929916,1.1263030581365505,0.9730833990886356,0.9020601617464238,0.9521497708421927,1.2200114510095719,0.8888542573487668,0.9753532697434971,737.9275000130292,16.25,48.75,0.03621198810504834,,0.09525992439613273,-0.016257209249655513,0.04002851963477172,0.08247258565287967,-0.08795894895132647,0.09850616513903905,0.07979234979957012,0.02568612234613931,0.09810364296070365,0.011885655192558103,0.00527360809385629,0.0726190476190476,0.1253848520111019,0.010755693465583444,718.0649999936577,665.6550000188872,702.6175000355579,900.2800000307616,798.4399999841118,831.1299999477342
0.55,,0.59,0.4,16,3058,0.6,3058_16,3058,16,91.28787878787878,91.66666666666667,83.75,0.9989057765349323,1.07203537587488,1.0523784330006174,0.9764621711508139,0.8893782165524444,0.9254996152149133,1.262956327225123,1.045311072132251,0.8819501226574642,831.6399999894202,35.0,48.75,0.03106192864076835,,0.05728239032189831,-0.0554425215683892,0.06730698416570455,0.07924295355197764,-0.09622839770013795,0.10110215361405026,0.1070254246160934,-0.003575836235795332,0.05477596942674706,0.005932231298657675,0.0024368779569561502,-0.0037878787878788955,-0.32793068435408584,-0.2653639288244971,812.065000005532,739.6425000042655,769.6824999875389,1050.3249999601394,891.5474999812433,875.2000000094995
0.57,0.62,0.53,0.41,17,3058,0.5900000000000001,3058_17,3058,17,86.49732620320856,90.94155844155844,80.0,1.018426688786987,1.1340903390563009,1.1119976074112752,0.9547243715118645,0.908606196145002,0.8890989896395599,1.1397019570976579,1.1388722737746841,0.9361979920770858,777.4050000007264,20.0,42.5,0.028537574517529533,,0.06575406650719169,-0.0476251019912093,0.03629893243369499,0.05486240334690425,-0.03767408286551241,0.11023939247933488,0.07374037264441187,0.010475313594695095,0.0714373659938444,-0.005663084778757155,0.03628265480691124,-0.044442322383498836,-0.19041872960540193,-0.058711788350215274,742.2075000358745,706.3549999147654,691.190000041388,886.0099999583326,881.6475000348875,864.4724999903701
0.37,,0.63,0.38,18,3058,0.62,3058_18,3058,18,85.41666666666667,89.28571428571429,83.75,0.9744172303996491,1.0963998950835896,1.0721442948047442,0.9063366015530705,0.9326777537594884,0.8494515946566648,1.3505212298371911,1.3181256575432039,1.1085340148677671,791.1575000616722,38.75,40.0,0.048031215637308805,,0.08138145417265764,-0.08581024609272832,0.04771472462195198,0.07354206667658655,-0.06707290727951382,0.06222208112542557,0.0763599340694153,-0.01307120046830911,0.0658989632436648,-0.019047760735388167,-0.0024254130770441223,-0.038690476190476206,-0.16317332360339612,0.1145934429877617,717.0549998991191,737.8950000274926,672.0500000519678,1068.474999978207,867.4250000622125,848.2349999831058
0.55,0.6,0.64,0.35,19,3058,0.65,3058_19,3058,19,85.9090909090909,91.60839160839161,76.25,0.984460567522558,1.2149383547924908,1.1647326265039295,0.9409172107632685,0.8827642251141863,0.9016018976957512,1.0910621724067737,0.9576536738920277,1.0410943859798514,682.9400000278838,32.5,30.0,0.028640508515696345,,0.06849801873884954,-0.05105536745593229,0.054890316539578786,0.07406650826520593,-0.050412204096862166,0.05404059009839747,0.08214476081381956,0.013140876661597243,0.07505022422450441,0.0019174745418232483,0.001814193000767652,-0.05699300699300707,-0.29814158258395024,0.1347831880442442,642.589999944903,602.8749999240972,615.7400000374764,745.130000053905,829.7300000558607,795.4424999770708
0.59,,0.72,0.44,20,3058,0.56,3058_20,3058,20,83.92361111111111,89.375,90.0,0.9343176922771504,1.2175215443720124,1.1897755618759915,0.9155060900030264,0.8414043119408308,0.9308176974958703,1.086783170769502,0.8065748410130269,1.1716215133590053,718.5725000454113,17.5,48.75,0.04161019548866073,,0.06678773849465079,-0.009413906606521036,0.04226692029313542,0.08422741353543296,-0.07977167275436838,0.10841540560949321,0.10756991655622063,-0.015217362211782865,0.05303552401649844,0.016426506843307192,0.014321866427562419,-0.054513888888888855,0.23379747473019305,-0.16972640372842293,657.857499900274,604.6099999803118,668.8599999761209,780.9325000271201,874.8774999985471,854.9399999901651
0.85,0.86,0.86,0.2,1,3059,0.8,3059_1,3059,1,63.011695906432756,61.4889705882353,53.75,1.0462265390097258,1.3782493616935685,1.0669547990879396,0.9496889861277029,1.1217119527555406,0.8687839960498223,1.2847310814161264,1.0179554954088987,0.9431628230001915,1389.4074999989243,8.75,16.25,2.5183512130297405,,5.129457210454761,0.1290882627751974,0.22513125133586626,0.38671900752477545,-0.03339948937151526,0.06316113678698425,0.18698716460970122,0.21878978765880788,0.7604160984107771,0.17710975705553184,0.014880823707734494,0.01522725318197459,0.9625763676931651,0.9813508070427268,1319.5049999922048,1558.5149999969872,1207.0949999906588,1785.0150000012945,1914.9500000057742,1482.4350000126287
0.92,,0.92,0.16,2,3059,0.84,3059_2,3059,2,86.16071428571429,87.5,67.5,1.1391100469895952,1.026380678932802,0.9706210199056833,1.0411516337579354,0.9612704531271122,0.8484973722544449,1.3368310201949511,1.0551933794973036,1.0871931410511708,1258.212500004447,70.0,67.5,0.20807941353038062,,0.3385255274777715,-0.164092403979473,0.18078024041779533,0.1359481180480838,-0.15991122390451318,0.19029752293254507,0.1459849584618959,-0.07133681969542983,0.15873905274313438,0.008343918219161167,0.015193149514015944,-0.013392857142857081,0.09367047926010022,0.3181690820064549,1309.9899999942863,1209.4825000094716,1067.589999991469,1682.017500002985,1291.4049999963026,1221.247500012396
0.72,0.64,0.91,0.27,3,3059,0.73,3059_3,3059,3,59.52380952380953,76.25,60.0,1.141804099277575,1.0911359419011564,0.8593394307417423,1.1125080504030247,0.8697140962271843,0.7550996550416725,1.2009849661936138,0.9935894302066404,0.8519128621519603,1176.1824999994133,65.0,73.75,0.44703157857672304,,0.7414414260083395,-0.17912798935695734,0.1680024767239498,0.16206665330862777,-0.1832027837779729,0.19534598431756633,0.14900867265696105,-0.1384109154530397,0.24820042477778634,-0.00556275631650377,0.006071600269796723,-0.16726190476190467,0.4406505808878709,0.5932713681174944,1308.5124999925029,1022.9424999852199,888.135000015609,1412.5774999993155,1283.3749999845165,1010.7399999978952
0.78,,0.95,0.29,4,3059,0.71,3059_4,3059,4,95.0,75.0,71.25,1.233979207992977,1.0467686434809043,0.8911443370881164,1.1292761168681467,0.9549215261013589,0.8237342548351616,1.4113790180872325,1.3019696789314212,0.9756649578783592,1029.4825000019046,58.75,82.5,0.12051198472304687,,0.1958072556621286,-0.11637551129442834,0.1112520329835554,0.05808123670435071,-0.16932273463999264,0.16352815258297862,0.06204240472092913,-0.04158229996549376,0.11450809189243674,-0.0025617391554364696,-0.0028972910285070125,0.2,0.028585046192760713,0.08111308589633771,1162.5699999858625,983.074999996461,848.0200000049081,1452.9899999906775,1077.6300000143237,917.417500008014
0.87,0.77,0.88,0.13,5,3059,0.87,3059_5,3059,5,91.42857142857143,82.5,73.75,1.3595264668704592,0.9260847739299229,0.8628674194925914,1.3024061681894323,0.928165863297747,0.8484192006018157,1.442916254412857,1.8329377476444866,0.895696970008685,1025.9050000022398,73.75,73.75,0.13102847777207527,,0.21413619814333879,-0.1770280702454267,0.1558107406067593,0.1200871852695962,-0.18600806999709257,0.13228302008127016,0.10004311465148409,-0.043909245873303485,0.12168542707721934,-0.010608664819333688,-0.026862524957911207,0.0892857142857143,-0.11898194491584026,0.14731674963612976,1336.1449999792967,952.209999988554,870.3974999953061,1480.2949999866541,950.0750000006519,885.2199999964796
0.88,,0.94,0.09,6,3059,0.91,3059_6,3059,6,74.76190476190476,66.66666666666667,68.75,1.1976718542214129,0.9965218639078595,0.9267359459661831,1.0829837040298802,0.967044062588485,0.9126320908236566,1.30978262317751,0.9308331849980988,0.9214536429999581,940.8774999901652,75.0,75.0,0.157988654847542,,0.23029356365388368,-0.17162449275143693,0.19734469162553647,0.13217888569998543,-0.14743327370865789,0.1429446605382854,0.07710360833828905,-0.08219367347181286,0.11165036283997033,0.012860099437049771,-0.002244306585186248,0.08095238095238087,-0.07736644415368686,0.22665394407090367,1018.9549999777228,909.8699999885866,858.6750000249594,1232.3450000258163,937.6049999991665,871.9449999916833
0.83,0.9,0.89,0.22,7,3059,0.78,3059_7,3059,7,93.75,91.66666666666667,80.0,1.2797527899396561,0.9347603362276352,0.9148700604761458,1.2370776552796616,0.9376907230147973,0.8877144084735328,1.4171614907775674,1.3358873233353343,1.0656748151890658,907.7299999917159,80.0,76.25,0.07403147573355091,,0.10765958074790663,-0.1964435974564144,0.15749123684782282,0.08894444292926859,-0.13443621284692941,0.14262633137128458,0.049839431018312785,-0.0387801817987072,0.06630760472999259,-0.019476180304295793,0.004095059262177583,0.020833333333333287,-0.4101051611628232,-0.12539739394432528,1122.9325000167591,851.169999994454,805.8049999963259,1286.4000000117812,848.5099999961676,830.454999988433
0.75,,0.89,0.23,8,3059,0.77,3059_8,3059,8,100.0,93.75,72.5,1.1614569949848934,0.9895696045634607,0.9591763993989689,1.0605018194440505,0.8473017741273112,0.9408189034608954,1.2550017545063215,,0.8306131414738802,904.8075000027893,73.75,72.5,0.08206656951953169,,0.16116586812359426,-0.11132439993427659,0.16236561762660606,0.0646918694674948,-0.10043503526566568,0.16303110418143552,0.07739092544666953,0.0008507588265418291,0.11805264028111033,0.025520608846164736,0.03129803445788492,0.0625,-0.2502308908752516,0.10048789734909783,959.5499999995808,766.6449999960605,851.2599999958184,1135.534999993979,895.3699999838136,867.870000001858
0.86,0.72,0.77,0.15,9,3059,0.85,3059_9,3059,9,87.5,70.83333333333333,66.25,1.1514424265789738,0.9058720023781431,0.9986907144845785,1.125589894316217,0.8352252465568998,0.9711774980003215,1.2277610176415223,0.9083005577946334,1.0761858404631472,960.4474999941885,80.0,72.5,0.15110212943925289,,0.27869113815053126,-0.16306407259105457,0.17763791928782263,0.09501596760016394,-0.14910131761034404,0.1404651431318607,0.09194942574222291,-0.017354549936450244,0.15674016609092487,0.007286923348384031,-0.004318087239241666,0.1666666666666667,-0.05988078814760117,0.3162125449219203,1081.0700000147335,802.1899999876041,932.7650000050198,1179.199999984121,870.0424999988172,959.1899999941234
0.71,,0.86,0.08,10,3059,0.92,3059_10,3059,10,83.33333333333333,88.8888888888889,75.0,1.1370072703116003,0.981942180652051,0.8817395127210059,1.1062344513987898,0.8390773784114746,0.8631643004140988,1.1748037659598556,1.4979223856859478,1.1811197134908027,932.5600000011036,76.25,81.25,0.10506491239363357,,0.19161652430434978,-0.13630939474524628,0.15518850133171158,0.06727674956196139,-0.12576642622745826,0.13408341131030194,0.049226542558501604,-0.014335556377397309,0.12472873616306916,0.00943955329323265,0.004158492541421838,-0.05555555555555571,-0.16220808361528832,0.19186206588436455,1031.6299999976764,782.4900000123307,804.9524999951245,1095.5749999848194,915.7199999899603,822.2749999840744
0.88,0.82,0.88,0.13,11,3059,0.87,3059_11,3059,11,95.23809523809524,94.44444444444444,61.25,1.1936124113611906,0.9123668234323262,0.9372834692671111,1.1798494737871357,0.8780857325771655,1.1082300683423598,1.233798885710569,1.1083549637814472,1.14553037131027,920.7699999969918,82.5,90.0,0.46813896722711645,,1.0110755883028133,-0.13839416268704943,0.17796784987465694,0.054247230957527516,-0.16612470218393677,0.16297155542916666,0.0510031845454345,0.10100456344039493,0.3420189532254593,0.019786843593803755,-0.0015765733773850515,0.00793650793650798,0.49488755597272865,0.7200666736953142,1086.3699999754317,808.5149999824353,1020.425000024261,1136.0449999920093,840.0800000090385,863.0224999942584
0.86,,0.91,0.07,12,3059,0.9299999999999999,3059_12,3059,12,100.0,100.0,66.25,1.1808907211540154,0.9398289737567193,0.9566655318320594,1.1392384783298464,0.8498814145569593,0.9394942452444056,1.3081819664298895,,,873.8425000000061,75.0,76.25,0.17321253354807373,,0.35791028925905216,-0.11313046778835019,0.15792189444915125,0.07965800206382528,-0.12779362228814328,0.1990972199484449,0.08732157888182644,0.020400364737260184,0.19290178942884312,0.02239571333040053,0.03565179883015081,0.0,0.12206552220051912,0.3729984428481823,995.5149999999558,742.6624999999949,820.9699999999903,1143.1450000000186,821.2625000000116,835.9749999999622
0.89,0.58,0.9,0.16,13,3059,0.84,3059_13,3059,13,100.0,100.0,73.75,1.1951411384846133,0.9955951337224611,0.9135528438275153,1.1242447760075827,0.961174666323946,0.8524568452893275,1.3962604989706098,,,943.842499999846,87.5,78.75,0.03854624630834611,,0.09668875842541849,-0.16377036911856702,0.18793413026439396,0.05741310644326493,-0.1325139220016693,0.1629007189486373,0.0780269613038564,0.022402736213088026,0.09711874485223296,0.01208188057291347,0.015193398473483999,0.0,-0.6404242844280281,-0.2087536030825225,1061.1099999987637,907.197499999711,804.5849999998609,1317.8499999994528,939.6850000002887,862.250000000131
0.9,,0.96,0.12,14,3059,0.88,3059_14,3059,14,91.66666666666667,79.16666666666667,70.0,1.209217234830289,1.0330243784009068,0.8854829265506411,1.2182830865029346,0.9511660787480056,0.7972179774626685,1.175584467518314,0.7277588152119739,0.8415361105968402,875.2624999997424,75.0,72.5,0.15490717666932682,,0.21966392062988196,-0.15321487091260708,0.14321144360790353,0.07194069325756765,-0.16733739098804296,0.1346571781970745,0.08834997749416165,-0.08702470114350698,0.10412724212697709,-0.005001713652351775,-0.016340106395484222,0.125,0.022083702938340683,0.1852544454878009,1066.317499999961,832.5199999999313,697.7749999987136,1028.9450000009456,904.1674999998576,775.0299999998024
0.84,0.38,0.88,0.13,15,3059,0.87,3059_15,3059,15,83.92857142857143,100.0,72.5,1.1787016996855073,1.0230963660325043,0.8321906232161228,1.1453335553179096,0.9431924243128422,0.9029831544822794,1.4309429754859688,1.1100936870935818,,991.0650000001624,73.75,73.75,0.11235568008376069,,0.1490667383436738,-0.11244175260467358,0.15983504226774062,0.08423731342649109,-0.1462812122450794,0.12673070005275577,0.06746787703683595,-0.07387262239059655,0.07073076819177876,0.02369664483153352,-0.00977525609616181,-0.1607142857142857,-0.09570738099597298,0.04398453506584142,1135.10000000133,934.7650000017602,894.9149999971269,1418.157500000234,1013.95500000217,824.7549999978219
0.86,,0.93,0.2,16,3059,0.8,3059_16,3059,16,100.0,84.375,71.25,1.1205500129402604,0.9590109996346817,0.9574859580791626,1.1167857488104465,0.9667016999984814,0.9640819967137065,1.1243142770700743,,0.8622316753341756,801.6174999993382,81.25,67.5,0.13614993375418943,,0.2156117157604391,-0.18996805195029465,0.1730310715543531,0.10498723802142343,-0.12476518988167033,0.13289206216597077,0.057218664700524786,-0.0528526253601262,0.11838534943706115,-0.008468490197970774,0.004063436142150219,0.15625,-0.14276625223604222,0.25195390669707085,895.234999996319,774.9249999978929,772.8250000000116,901.2699999984761,768.7599999990198,767.5374999998894
0.77,0.85,0.89,0.1,17,3059,0.9,3059_17,3059,17,90.17857142857143,87.5,72.5,1.2387151688106917,1.0353386750605509,0.9296931211786178,1.1049015495530425,0.929665565453162,0.8852335040753666,1.4693075248599343,1.0135329183658708,0.8188885248795289,816.5274999992107,70.0,65.0,0.11146167894104482,,0.1530516379948868,-0.17551132680640863,0.1845689864349782,0.11351928073593363,-0.10563197955236328,0.14355866414818627,0.05559226235252732,-0.06786422167370632,0.07735163615300544,0.0045288298142847905,0.018963342297911495,0.026785714285714305,-0.23525916242515088,0.10249100570192295,902.1825000017999,759.097499994823,722.8174999982002,1199.7300000039104,845.3824999996867,759.1200000024401
0.39,,0.64,0.22,18,3059,0.78,3059_18,3059,18,75.0,83.33333333333333,71.25,1.259555671622437,1.0064840351319528,0.9254654429010639,1.1902599346523604,1.0491652919432468,0.9278030076242002,1.3181954255169275,0.9929427201122212,1.6789065037807873,785.0049999979092,81.25,78.75,0.19201822027691945,,0.31699166685069174,-0.18876506694880715,0.14967965760496238,0.10509573794637292,-0.15377756117174318,0.1376213702509921,0.061878227599895544,-0.06101245300748602,0.15488850256080633,-0.019542704671922387,-0.008078095460375537,-0.08333333333333329,0.06310436617856859,0.37020852375282803,934.3599999992875,823.5999999997149,728.3299999980954,1034.7900000051595,790.0949999966542,726.4950000026147
0.87,0.86,0.86,0.14,19,3059,0.86,3059_19,3059,19,66.66666666666667,95.0,65.0,1.1587248791593916,0.9839382023388118,0.9626509582050078,1.1196754689973916,0.9370179828741861,0.9677924742408295,1.2628296989380368,0.9522124994200052,0.9169990208084254,804.237500000454,76.25,65.0,0.18581156030515952,,0.3517049551921282,-0.13056661276783174,0.17050555887239674,0.06326043371948988,-0.11161871762828053,0.140052887031263,0.08622862731885561,-0.011910687136346798,0.1817712069003828,0.0199694730522825,0.014217084701491238,-0.28333333333333327,0.10487801800137117,0.4729840318436026,900.484999998298,753.5850000022037,778.3350000026985,1015.6150000002527,791.3200000039069,774.199999999837
0.89,,0.93,0.11,20,3059,0.89,3059_20,3059,20,81.59722222222223,60.41666666666667,70.0,1.1536332800520186,0.9506968044138535,1.0372600581171592,1.0982444564770268,0.9566639227882076,0.9505110326051317,1.2918475005674048,0.9763429219422003,0.9771724891224546,780.5274999991525,72.5,70.0,0.07556072821462703,,0.16640403147690636,-0.137161348343634,0.15750858479655677,0.08589808975696211,-0.13337640105656445,0.1704730492666327,0.07383064602604483,0.019667474027020345,0.12842763342474367,0.010173618226461387,0.018548324105034125,0.21180555555555558,-0.32200818604769144,0.04548538582629694,857.2100000019418,746.7024999932619,741.9000000008964,1008.3224999980303,742.0450000063283,809.6100000111619
0.62,0.82,0.82,0.34,1,3060,0.6599999999999999,3060_1,3060,1,74.00472334682861,91.42857142857143,65.0,1.0093574547723019,1.117280099812851,1.0910792264504054,0.9688084840923269,0.9544603867747973,0.8945726762320648,1.1085464753587024,0.8833437305053026,0.9369931378665003,801.5,25.0,40.0,0.1733434045572018,,0.2846732961385232,-0.11637622473725923,-0.017505359610614894,0.09938113250877809,-0.10929407002383158,0.0240467582975051,0.06419808035953717,-0.05663975056921559,0.1448628526392982,-0.06694079217393706,-0.042623655863163246,-0.17423848081742818,0.5561927407262884,0.6204832350412978,776.5,765.0,717.0,888.5,895.5,874.5
0.68,,0.37,0.37,2,3060,0.63,3060_2,3060,2,86.38392857142857,87.5,76.25,0.9953596287703016,1.3147718484145399,1.185614849187935,0.9775715390564579,0.9574632637277649,0.9535962877030162,1.0920340293890178,0.9180201082753287,0.8546017014694509,646.5,16.25,37.5,0.0809614088313619,,0.12344674322175346,-0.071801341347364,0.00749046514870449,0.06417423154139265,-0.12078844059368386,0.017649535727742346,0.08401378964497883,-0.036425357517245266,0.07852096516442676,-0.032155438099329754,-0.05156945243297076,-0.011160714285714307,0.3425621952019752,0.28146030262844823,632.0,619.0,616.5,706.0,850.0,766.5
0.73,0.88,0.73,0.73,3,3060,0.27,3060_3,3060,3,74.78318250377075,71.0279304029304,71.25,1.0184365781710913,1.1858407079646018,1.0700589970501475,0.9454277286135693,0.9218289085545722,0.8687315634218289,1.3480825958702065,0.9498525073746312,0.9203539823008849,678.0,23.75,27.5,0.14428308659419323,,0.20551585559137422,-0.14812544124740631,0.0033995713083292507,0.11905730622043083,-0.16594787302035874,0.0040665696395384456,0.1198333127597255,-0.08009468414206555,0.10044596540998402,-0.07236293496953854,-0.08094065169041015,0.03755252100840352,0.31139265014121287,0.4147988364244842,641.0,625.0,589.0,914.0,804.0,725.5
0.77,,0.77,0.77,4,3060,0.22999999999999998,3060_4,3060,4,85.54621848739495,78.48484848484848,81.25,1.0396887159533075,1.2700389105058365,1.066147859922179,0.9836575875486381,0.9610894941634242,0.9136186770428015,1.3245136186770428,1.0163424124513618,0.8762645914396887,642.5,21.25,35.0,0.07003772567404264,,0.09626251948309308,-0.09313132053321724,0.00017025670123957986,0.12841148694418794,-0.12693646084326682,0.00501847036836666,0.1036557510224965,-0.04254709203444948,0.05478313363389071,-0.04648053191598883,-0.06095899523745008,0.07061370002546469,0.200421928403657,0.18666824864831996,632.0,617.5,587.0,851.0,816.0,685.0
0.87,0.87,0.87,0.68,5,3060,0.31999999999999995,3060_5,3060,5,80.66239316239317,81.7948717948718,81.25,1.0382262996941896,1.2584097859327217,1.0642201834862386,1.0351681957186545,0.886085626911315,0.9357798165137615,1.0825688073394495,0.9770642201834863,0.9648318042813455,654.0,23.75,40.0,0.08383086646283561,,0.11268545096903214,-0.09806692400646971,3.2453084976376185e-05,0.05553757219332054,-0.16036724041696981,0.01628160661510538,0.10020891332544074,-0.05358350523444057,0.05903638534762335,-0.04901723546074667,-0.07204281690093221,-0.01132478632478623,0.2617476869725021,0.12119318772473531,677.0,579.5,612.0,708.0,823.0,696.0
0.55,,0.78,0.78,6,3060,0.21999999999999997,3060_6,3060,6,80.00262605042018,79.91071428571429,75.0,1.0272161741835149,1.2099533437013996,1.088646967340591,1.0202177293934682,0.9346811819595645,0.9160186625194401,1.2169517884914463,0.9245723172628305,0.8685847589424572,643.0,21.25,31.25,0.12061680912801197,,0.16951209631290465,-0.12469870591026021,0.0048806401086764215,0.12181335616051642,-0.0933676778926788,0.019962643056944705,0.09174088613624759,-0.06936140416697455,0.08652772987807622,-0.05990903290079189,-0.03670251741786705,0.0009191176470588402,0.3011067114533105,0.4989314020375084,656.0000000000001,601.0,589.0,782.4999999999999,778.0,700.0
0.93,0.93,1.0,0.93,7,3060,0.06999999999999995,3060_7,3060,7,78.61928104575163,83.89265962795375,78.75,1.0040816326530613,1.3926530612244898,1.2146938775510203,0.9910204081632653,0.9306122448979591,0.9061224489795918,1.1706122448979592,1.056326530612245,0.9257142857142857,612.5,18.75,28.75,0.06789880398998127,,0.11270579566390895,-0.07111577344473217,0.00662279324837063,0.05986869962046965,-0.08925237532457074,0.006197348862588905,0.07373098973681491,-0.020929031736704733,0.0814924095044118,-0.03224649009818077,-0.041527513230990916,-0.05273378582202113,0.27189323483831745,0.4050406230245346,607.0,570.0,555.0,717.0,853.0,744.0
0.91,,0.69,0.91,8,3060,0.08999999999999997,3060_8,3060,8,76.54380341880342,86.07954545454545,66.25,0.9885670731707317,1.264481707317073,1.086890243902439,0.9832317073170732,0.9230182926829268,0.930640243902439,1.0091463414634145,0.9565548780487805,0.9649390243902439,656.0,22.5,33.75,0.18147107091929507,,0.24563284289575116,-0.10069368960583275,0.0011092975222917981,0.09062289828998839,-0.1478009764083747,0.0036354667657814066,0.09286436004339564,-0.11421228597269764,0.10351374596295944,-0.04979219604177047,-0.07208275482129664,-0.09535742035742033,0.561897561553934,0.5287507654039595,645.0,605.5,610.5,661.9999999999999,829.5,713.0
0.73,0.73,0.6,0.4,9,3060,0.6,3060_9,3060,9,81.3701923076923,77.8125,73.75,1.0727424749163879,1.2851170568561874,1.1337792642140467,1.0501672240802675,0.9147157190635451,0.9297658862876255,1.1321070234113713,0.9949832775919732,0.9832775919732442,598.0,25.0,26.25,0.09929922849374882,,0.14952379692202114,-0.08582805101803048,0.0013802507813889288,0.09229192095882977,-0.11784115842225959,0.01395309946978303,0.11769428605014665,-0.04665037945334935,0.0881147886915149,-0.04222390011832078,-0.05194402947623828,0.03557692307692307,0.3897394017582525,0.38820122807951307,628.0,547.0,556.0,677.0,768.5,678.0
0.9,,0.74,0.41,10,3060,0.5900000000000001,3060_10,3060,10,75.35743464052288,79.00937297996121,80.0,1.0136635354397951,1.3065755764304015,1.1579846285226303,0.9982920580700256,0.9146029035012809,0.9222886421861657,1.062339880444065,0.946199829205807,0.8257899231426131,585.5,16.25,26.25,0.09114102346974141,,0.13804735336277382,-0.09413344620099201,0.010547134067139611,0.1336735747643019,-0.09887024827769994,0.006963320884843171,0.10121414294159874,-0.04197058042045316,0.0841080770596632,-0.0417931560669262,-0.04595346369642839,-0.03651938339438331,0.2704235998480992,0.4457934861384627,584.5,535.5,540.0,622.0,765.0,678.0
0.37,0.94,0.38,0.18,11,3060,0.8200000000000001,3060_11,3060,11,61.66666666666667,70.5571432351618,68.75,1.014977973568282,1.3312775330396476,1.4185022026431717,1.039647577092511,0.8863436123348017,1.024669603524229,0.986784140969163,0.9938325991189427,0.9726872246696036,567.5,5.0,16.25,0.14268941238193922,,0.1788213001859452,-0.0906318881379565,0.0018722009395784997,0.16959969925774665,-0.10776623247295695,0.00014518287443964056,0.1631109950302707,-0.10481348101870125,0.06991484016987974,-0.044379843599189,-0.05381052479925866,-0.08890476568495131,0.5104087235002306,0.5364172074397336,590.0,503.0,581.5,560.0,755.5,805.0
0.66,,0.32,0.41,12,3060,0.5900000000000001,3060_12,3060,12,77.94891640866874,81.8093262946204,75.0,1.0171969045571798,1.2553740326741187,1.1633705932932072,1.0369733447979363,0.9742046431642304,0.94067067927773,1.003439380911436,0.9062768701633706,1.0515907136715392,581.5,13.75,25.0,0.10246394575439886,,0.1450317921454524,-0.053478006213876085,0.0005016845000141594,0.08345772940559283,-0.08411565710996931,0.0013608542788166298,0.05934586830473992,-0.0578413996827764,0.07862805331480324,-0.026488160856930964,-0.04137740141557634,-0.03860409885951668,0.5830196222877553,0.5447809042382981,603.0,566.5,547.0,583.5,730.0,676.5
0.67,0.91,0.65,0.65,13,3060,0.35,3060_13,3060,13,89.35630341880342,89.95798319327731,73.75,1.03562945368171,1.187648456057007,1.1084718923198733,0.997624703087886,0.8962787015043547,0.9160728424386382,1.3333333333333333,0.9825811559778306,0.8186856690419636,631.5,21.25,31.25,0.04250893136745541,,0.09360249538284439,-0.053697519271599124,0.005531810768369203,0.04300671294791018,-0.06489872010240443,0.05692983533529028,0.08791551332820885,0.011050858650928422,0.08913979780728246,-0.02408285425161496,-0.003984442383557073,-0.006016797744738938,0.178780135674388,0.21155125756143006,630.0,566.0,578.5,842.0,750.0,700.0
0.53,,0.31,0.31,14,3060,0.69,3060_14,3060,14,80.02024291497976,83.73015873015872,78.75,0.9824723247232472,1.448339483394834,1.2038745387453875,0.959409594095941,1.007380073800738,0.933579335793358,1.2453874538745386,0.9575645756457565,0.8763837638376384,542.0,17.5,27.5,0.0888104470487439,,0.12282616316392606,-0.07351039255998815,0.007717356730688853,0.09494585923086152,-0.05016679081581268,0.0641372545655201,0.11168787540119418,-0.05315283248293745,0.06687479883300158,-0.03289651791464965,0.006985231874853708,-0.037099158151789595,0.37239192581844577,0.36490055815052486,520.0,546.0,506.0,675.0,785.0,652.5
0.89,0.89,1.0,0.59,15,3060,0.41000000000000003,3060_15,3060,15,68.72549019607843,73.49837662337663,73.75,0.9924433249370277,1.1368597816960537,1.0982367758186398,0.9890848026868178,0.9336691855583543,0.9286314021830394,1.019311502938707,1.0629722921914357,1.0058774139378674,595.5,17.5,31.25,0.11018931030774998,,0.132728368684305,-0.1572530766077872,0.0020138726350276753,0.1440804226274898,-0.1441950396082269,0.0003702623975413458,0.1116882565557367,-0.08656231819780692,0.048486647747667685,-0.07761960198637977,-0.07191238860534278,-0.047728864272982036,0.16097032660091937,0.2948413103532212,589.0,556.0,553.0,607.0,677.0,654.0
