RT_no,Doptout,Dperf_oo,Sperf_oo,perf_no,DRT_oo,SRT_oo,DRT_OKoo,SRT_OKoo,RT_noNOK,Soptout,RTeff,DOeff,SOeff,difficulty,sessionID_x,userID
1.388749919188043,10.0,33.333333333333336,53.84615384615385,45.0,1.228198520668446,1.4550977940157397,0.9896653225642715,0.8857255299684375,0.9461917495474702,35.0,0.1899490638992114,-31.5,-20.75,3,1,992
0.8543587855668778,20.0,100.0,100.0,75.0,1.0270910763290368,1.0223416130227339,0.9714688746078046,0.8725666974387145,1.090674026472491,15.0,-0.07386719519178286,2.25,-18.25,1,2,992
1.0162772155732231,45.0,100.0,100.0,65.0,1.1254756210411352,1.146997853435409,0.910797914891161,0.9709904937560079,1.5503563325277605,60.0,0.015439033750773046,17.75,17.0,2,2,992
1.0793817848648806,60.0,50.0,50.0,40.0,1.0774142901007184,0.9922428702793075,1.0891922723217777,0.8725887763809586,1.099957068342622,60.0,-0.11941907042395106,18.5,4.25,3,2,992
0.9555958978282321,15.0,70.58823529411765,50.0,50.0,1.153508747223018,1.1671947499938071,0.9153976692828997,0.7913807781456779,1.1025985082749994,50.0,0.02736991706957137,-2.75,16.75,1,3,992
1.0550146303197214,30.0,35.714285714285715,27.272727272727273,65.0,1.055338809622411,1.0770475445222243,0.886717670906798,0.8325881909013865,1.1616047718910238,45.0,0.05417644849727132,2.75,2.0,2,3,992
1.1323863540790013,50.0,50.0,25.0,50.0,1.0549723460742635,1.163744355105,0.9058696178186704,3.0240118170868375,0.9946834601053566,80.0,-0.06641450120983028,8.5,24.25,3,3,992
0.9231562286951736,15.0,88.23529411764706,92.85714285714286,95.0,1.13583239122119,1.1970517747823042,0.8664044012088904,0.8459959303331586,0.8698831864456537,30.0,-0.005069752063487143,-2.75,-3.25,1,4,992
0.8604868489509695,25.0,40.0,33.333333333333336,50.0,1.1280970683454528,1.0908131734956732,0.8845760795843539,0.9127620769387691,0.9351691913272033,40.0,-0.1403513328714806,-2.25,-3.0,2,4,992
1.1305659808373936,60.0,37.5,58.333333333333336,50.0,1.2297987790516582,1.1007551435412717,0.7797121109793251,0.8517597406690298,1.3315848971041315,40.0,-0.06823487445143805,18.5,-15.75,3,4,992
0.7465795623089962,20.0,87.5,90.0,85.0,2.892415551243197,1.2971159974404087,0.8698693434944099,0.8143456554481108,1.0314000425464984,50.0,-0.18164641844966445,2.25,16.75,1,5,992
0.9618812406852246,20.0,56.25,90.0,55.0,1.285994263812472,1.0745272997067603,0.8061610367990112,0.9691417038330218,2.360282557818118,50.0,-0.038956941137225476,-7.25,7.0,2,5,992
1.2183768854967107,25.0,46.666666666666664,75.0,50.0,0.9370618228890201,1.0644837476206714,0.9704057785949068,0.8167224346326778,1.2145342043076595,60.0,0.019576030207879125,-16.5,4.25,3,5,992
0.9759795436627466,45.0,100.0,0.0,60.0,1.554560500709581,0.6683781740543172,1.1385562039068178,,1.1022759447968955,95.0,0.047753562904085944,27.25,61.75,1,6,992
1.1475584018866307,25.0,73.33333333333333,,45.0,1.6801534227332902,0.6113263063313645,1.0637743261999162,,1.38331148948827,100.0,0.14672022006418062,-2.25,57.0,2,6,992
1.0833622800751639,60.0,50.0,100.0,60.0,1.5133135619948532,0.6098230209671909,1.2928750113299503,0.5772265406940467,0.9822072315339055,95.0,-0.11543857521366774,18.5,39.25,3,6,992
0.9328175542416223,30.0,78.57142857142857,69.23076923076923,85.0,1.0828757097014687,1.2864078515188646,0.8532112744721599,0.8837934645251688,1.2846313647421013,35.0,0.004591573482961575,12.25,1.75,1,7,992
0.8833218566677854,20.0,43.75,68.75,40.0,1.1064300718263276,1.2146597767430176,0.9437079388465708,0.8947301417573151,1.0188787880504295,20.0,-0.1175163251546647,-7.25,-23.0,2,7,992
1.0551000212875405,40.0,25.0,30.0,55.0,1.1011787308096708,1.0589133920142588,1.054110512676116,0.7650292511581893,1.1660696823601264,50.0,-0.14370083400129108,-1.5,-5.75,3,7,992
0.9733500503297056,10.0,88.88888888888889,94.44444444444444,100.0,1.804754053254738,1.1106531098365584,0.9941719336909731,0.9216760555256271,,10.0,0.04512406957104487,-7.75,-23.25,1,8,992
0.960073738234765,10.0,44.44444444444444,37.5,50.0,1.49919563532118,1.0298817211679292,0.9341966658818981,1.2449476733049445,1.2509188650381875,20.0,-0.04076444358768505,-17.25,-23.0,2,8,992
1.1443849044093826,45.0,36.36363636363637,44.44444444444444,65.0,1.1141739948457334,1.0372755794206048,0.9912636255294351,0.8234834433191821,1.0177933500140066,55.00000000000001,-0.05441595087944906,3.5,-0.7499999999999929,3,8,992
0.9061744288414154,15.0,82.3529411764706,100.0,80.0,1.1125401541347293,1.2202166823789253,0.9116997725478067,0.8910301141556948,1.0846216777997844,40.0,-0.022051551917245282,-2.75,6.75,1,9,992
1.1859487228989396,25.0,53.333333333333336,50.0,55.0,1.081132620250725,1.1356461372888984,0.9480822213754402,0.8195134570531258,1.1774245943430364,50.0,0.1851105410764895,-2.25,7.0,2,9,992
0.9489033529829166,30.0,42.857142857142854,58.333333333333336,50.0,1.1629510209666933,1.2185804348263187,0.8382430790450742,0.9998736720711622,1.0127621303245318,40.0,-0.249897502305915,-11.5,-15.75,3,9,992
1.1892684930752155,20.0,93.75,75.0,80.0,1.0402504865972182,1.4703519136202157,0.8559090775605946,0.7146399194070742,1.1228518891651706,60.0,0.26104251231655484,2.25,26.75,1,10,992
0.8773315010614803,10.0,66.66666666666667,60.0,50.0,1.115203294179873,1.3476491818423293,0.9821426824926843,0.7904656644540701,0.9536805195569897,25.0,-0.12350668076096982,-17.25,-18.0,2,10,992
1.0662087616593414,40.0,50.0,25.0,40.0,1.308371886027282,0.9965351473527257,0.8602762101323854,0.7594971684516502,1.0222097788632516,60.0,-0.1325920936294902,-1.5,4.25,3,10,992
0.9863065239905897,0.0,85.0,92.85714285714286,100.0,,1.310727413531047,0.9358066058894318,0.9399101464157641,,30.0,0.058080543231929016,-17.75,-3.25,1,11,992
0.9932883317126798,25.0,66.66666666666667,84.61538461538461,65.0,1.2436235933208641,1.1775810335606456,0.9826564312717054,0.9807332988702758,1.057253393487631,35.0,-0.007549850109770273,-2.25,-8.0,2,11,992
1.3055497489932073,10.0,50.0,63.63636363636363,35.0,1.2527600811462478,1.165566278689258,0.9184791174367122,0.9245572450599071,1.1869072618389869,45.0,0.10674889370437568,-31.5,-10.75,3,11,992
0.8316447085604253,40.0,100.0,81.25,65.0,1.204529222338236,1.2114963880926568,0.9178563264436366,0.8744639826572447,1.0611941859677525,20.0,-0.09658127219823542,22.25,-13.25,1,12,992
1.077228829675241,35.0,38.46153846153846,42.857142857142854,65.0,1.260424635775092,1.1228823967412267,1.018199885547648,0.8771938244631665,0.9223985345524276,30.0,0.07639064785279093,7.75,-13.0,2,12,992
1.279149599503858,50.0,30.0,46.15384615384615,40.0,1.483145274594447,1.027154443796767,0.9799030582729289,0.8837573010698597,1.2289340633053027,35.0,0.08034874421502636,8.5,-20.75,3,12,992
0.9650623164269923,15.0,70.58823529411765,88.88888888888889,90.0,1.408511500922198,1.1257202691103056,0.9945924952069728,0.9415172090220708,0.9676056337492085,10.0,0.036836335668331555,-2.75,-23.25,1,13,992
0.963062789161512,20.0,37.5,63.63636363636363,65.0,1.0911912724811863,1.1373931843201235,0.9918802987184554,0.9900766709901966,0.941142297817074,45.0,-0.0377753926609381,-7.25,2.0,2,13,992
0.9170196238301207,30.0,64.28571428571429,86.66666666666667,65.0,1.2150808930204704,1.1718782719224725,0.9315229507718578,0.9216401527116367,1.437855912509151,25.0,-0.2817812314587109,-11.5,-30.75,3,13,992
0.9462439805859203,5.0,89.47368421052632,100.0,100.0,1.5678052765051904,1.1640478323777674,0.9258927412435588,0.9325572339030599,,30.0,0.0180179998272596,-12.75,-3.25,1,14,992
0.9534308681570779,15.0,82.3529411764706,80.0,100.0,1.354079271053284,1.129066369482037,0.8798301741633974,0.8375161863272197,,50.0,-0.04740731366537221,-12.25,7.0,2,14,992
1.473387936793402,50.0,40.0,66.66666666666667,50.0,1.191608121499584,1.097064140597088,1.1038457763580145,0.8958597828736973,1.3995149642397395,70.0,0.27458708150457034,8.5,14.25,3,14,992
0.7865973602372919,40.0,66.66666666666667,92.85714285714286,85.0,1.0861718391630395,1.1414386179464246,0.8008790704750347,0.8438617948230493,1.787881567538552,30.0,-0.14162862052136882,22.25,-3.25,1,15,992
0.7856342047604198,45.0,81.81818181818181,69.23076923076923,60.0,1.245803393973103,1.2999388472625932,0.8799877694533343,0.8613259949981654,1.3961448300405124,35.0,-0.21520397706203032,17.75,-8.0,2,15,992
1.541329052634461,60.0,62.5,50.0,50.0,1.0885950160444844,1.0435203587606456,0.9853844977854014,0.8759924578300506,1.0374815267764654,60.0,0.34252819734562934,18.5,4.25,3,15,992
0.8253861878062654,15.0,94.11764705882354,78.57142857142857,70.0,1.2295087023623152,1.2216433416371186,0.7881708339590622,0.9156401506339223,0.9266039867973067,30.0,-0.10283979295239531,-2.75,-3.25,1,16,992
0.9535593210794926,50.0,50.0,62.5,50.0,1.1502914810108233,1.0076466448113366,1.1465648983422492,0.9956565262810341,2.0094216085700487,60.0,-0.04727886074295751,22.75,17.0,2,16,992
1.3438354359007911,55.00000000000001,44.44444444444444,83.33333333333333,65.0,1.2855336247606661,1.0208284846552305,0.7832469218501754,0.8253889918533043,1.403051367387544,70.0,0.1450345806119595,13.500000000000007,14.25,3,16,992
0.9635211036591291,0.0,90.0,85.71428571428571,95.0,,1.2859057316601523,0.9394120545367687,0.89434389885967,1.485616685837559,30.0,0.035295122900468434,-17.75,-3.25,1,17,992
0.9765577270611264,25.0,73.33333333333333,90.0,60.0,1.4971062572330582,1.3171916571041633,0.9314632944632554,0.9109476104661878,1.1824831663764879,50.0,-0.024280454761323678,-2.25,7.0,2,17,992
1.110743964526171,25.0,46.666666666666664,40.0,50.0,1.6595368697985917,1.270481195609055,0.9588700935959859,1.1855280013183773,1.592819839079982,75.0,-0.08805689076266066,-16.5,19.25,3,17,992
0.7922572773993242,5.0,100.0,100.0,90.0,1.0640278625198905,1.2107898081948372,0.8249548496492137,0.9332105283859591,1.5176739979191303,30.0,-0.13596870335933653,-12.75,-3.25,1,18,992
1.0957007245269352,30.0,85.71428571428571,100.0,75.0,1.1245999573392946,1.2333694936816055,0.8415064743169407,0.8625475919552985,1.7192714640660063,40.0,0.09486254270448513,2.75,-3.0,2,18,992
1.3283249744066936,60.0,62.5,50.0,50.0,1.136322522302616,1.0885337628510514,0.8824287736264709,0.8617422478082002,1.381489706344124,60.0,0.129524119117862,18.5,4.25,3,18,992
0.9457230037122228,15.0,100.0,100.0,80.0,1.187726261899777,1.0857467935427463,0.8899979313147903,0.8951728640895059,1.0629525237654527,30.0,0.017497022953562147,-2.75,-3.25,1,19,992
1.138905409595384,20.0,50.0,31.25,55.0,1.1211503154757527,1.164582902355288,1.0116427906681682,0.9543532788802623,1.2827497931228948,20.0,0.138067227772934,-7.25,-23.0,2,19,992
1.0198496328168771,20.0,62.5,58.333333333333336,70.0,1.1360157219567943,1.0611779840622344,1.0042407943601066,1.0018036305140154,1.0011474710459365,40.0,-0.1789512224719545,-21.5,-15.75,3,19,992
1.1117034958403833,10.0,100.0,94.11764705882354,100.0,1.0086318918869863,1.1455095121198,0.9877670324437933,0.8869068497321625,,15.0,0.1834775150817226,-7.75,-18.25,1,20,992
1.1108750480026488,35.0,92.3076923076923,100.0,95.0,1.18328406070668,0.9602745903765018,1.017243740703705,0.882390472842936,1.4579880075483147,50.0,0.1100368661801987,7.75,7.0,2,20,992
1.4094068914906734,50.0,60.0,75.0,50.0,1.2387366170641771,0.9743982896613016,0.8664996408892501,0.9698718912272191,1.355881812558649,60.0,0.21060603620184182,8.5,4.25,3,20,992
0.8946477402302493,30.0,78.57142857142857,91.66666666666667,70.0,1.157422683801472,1.159979826693797,0.7937584425214551,1.0311799098322176,1.2663356826247747,40.0,-0.046160665201452455,17.0,24.0,1,1,993
1.2259662781225633,35.0,38.46153846153846,12.5,40.0,1.1423307255247084,1.0439782959417583,1.0076714287064785,1.5529992574082878,0.8975647585606588,60.0,0.21359782091914625,18.5,29.5,2,1,993
1.1630362333283013,30.0,50.0,53.333333333333336,45.0,1.3303580253221992,1.2278797002327386,0.9233389342046034,1.0003801500570477,0.8626973929006959,25.0,0.12132883441194475,6.75,-7.0,3,1,993
0.9628993641978348,20.0,87.5,58.8235294117647,75.0,1.4040818084508244,0.8959852778872726,1.0047083586763346,0.9427949801896225,0.9924912448806901,15.0,0.022090958766133095,7.0,-1.0,1,2,993
1.1185583190228245,5.0,42.10526315789474,33.333333333333336,55.0,1.0650676710738294,1.2955249050398752,1.0182456593864841,0.8345735088094972,0.9692141041362173,25.0,0.10618986181940748,-11.5,-5.5,2,2,993
1.1100524997423136,15.0,52.94117647058823,46.666666666666664,35.0,0.8401496826388565,1.440253081924213,0.9284391021172048,1.0133803553349583,1.0090105061073467,25.0,0.06834510082595702,-8.25,-7.0,3,2,993
0.9185853431381263,15.0,100.0,86.66666666666667,90.0,1.1903210188060565,1.0974641092553894,0.9558796009896882,0.9302622629200529,1.3021948807429062,25.0,-0.022223062293575402,2.0,9.0,1,3,993
0.9371181088721882,40.0,41.666666666666664,63.63636363636363,55.0,1.2412022088169758,1.217417651132269,1.0334504688746866,0.85480636998888,0.9436709670107152,45.0,-0.0752503483312289,23.5,14.5,2,3,993
1.056703312362347,10.0,61.111111111111114,81.81818181818181,75.0,1.8831862455439492,1.2094152033922267,1.0360882467535308,1.0235944476433283,1.0106016094151504,45.0,0.014995913445990494,-13.25,13.0,3,3,993
0.8932533039698314,15.0,88.23529411764706,93.75,85.0,1.7607087202683254,1.378319962912797,0.8778784555708058,0.9468113349123249,1.2613839671628764,20.0,-0.047555101461870364,2.0,4.0,1,4,993
1.1712847001814406,20.0,56.25,66.66666666666667,50.0,0.9730189875852978,1.226383678686421,0.9154845040669007,0.9566370404294808,0.9990506146748208,40.0,0.15891624297802354,3.5,9.5,2,4,993
0.9242857966768445,15.0,29.41176470588235,50.0,35.0,1.48938650655118,1.289888612989645,1.0008830149527312,1.0696889246640788,1.0851272580125646,30.0,-0.11742160223951204,-8.25,-2.0,3,4,993
0.8975479411985327,10.0,100.0,93.33333333333333,85.0,1.1671763633283694,1.1825408014131469,0.8884775908213004,0.9111075022290784,1.593973120291008,25.0,-0.043260464233169094,-3.0,9.0,1,5,993
0.978693869834489,5.0,42.10526315789474,55.55555555555556,50.0,2.2888967883764035,1.3595689135031306,0.9192585603306349,0.9596308123307635,0.9954525677732013,10.0,-0.03367458736892803,-11.5,-20.5,2,5,993
0.9697889918985008,10.0,27.77777777777778,38.888888888888886,40.0,1.1603490861836943,1.755793073744782,1.0054912392923043,1.036103671744117,1.0081265438824984,10.0,-0.07191840701785579,-13.25,-22.0,3,5,993
0.914562960445467,20.0,93.75,93.75,70.0,1.0002862867940896,1.1933641719150418,0.889803667496812,1.1226603583435881,1.08668163394114,20.0,-0.02624544498623471,7.0,4.0,1,6,993
